k,y_pred
5300,2.2910259959202137
5301,2.2910060359265407
5302,2.290986131661162
5303,2.2909662829684843
5304,2.290946489693348
5305,2.290926751681028
5306,2.29090706877723
5307,2.2908874408280915
5308,2.290867867680179
5309,2.290848349180487
5310,2.2908288851764387
5311,2.2908094755158817
5312,2.290790120047089
5313,2.290770818618757
5314,2.2907515710800053
5315,2.290732377280374
5316,2.2907132370698227
5317,2.290694150298732
5318,2.290675116817898
5319,2.2906561364785345
5320,2.290637209132271
5321,2.29061833463115
5322,2.290599512827629
5323,2.2905807435745755
5324,2.290562026725269
5325,2.290543362133398
5326,2.2905247496530596
5327,2.290506189138759
5328,2.2904876804454064
5329,2.2904692234283184
5330,2.2904508179432144
5331,2.290432463846217
5332,2.290414160993851
5333,2.290395909243041
5334,2.2903777084511123
5335,2.290359558475787
5336,2.290341459175185
5337,2.290323410407823
5338,2.2903054120326125
5339,2.2902874639088577
5340,2.2902695658962573
5341,2.290251717854901
5342,2.2902339196452686
5343,2.2902161711282303
5344,2.290198472165044
5345,2.290180822617356
5346,2.2901632223471977
5347,2.2901456712169863
5348,2.2901281690895234
5349,2.290110715827993
5350,2.290093311295962
5351,2.290075955357377
5352,2.2900586478765654
5353,2.290041388718233
5354,2.2900241777474637
5355,2.2900070148297176
5356,2.289989899830831
5357,2.289972832617014
5358,2.2899558130548514
5359,2.289938841011299
5360,2.2899219163536855
5361,2.289905038949709
5362,2.2898882086674375
5363,2.289871425375307
5364,2.2898546889421216
5365,2.289837999237051
5366,2.2898213561296292
5367,2.289804759489757
5368,2.2897882091876967
5369,2.2897717050940725
5370,2.289755247079871
5371,2.289738835016439
5372,2.289722468775481
5373,2.289706148229061
5374,2.2896898732496
5375,2.289673643709875
5376,2.289657459483018
5377,2.2896413204425157
5378,2.2896252264622077
5379,2.289609177416286
5380,2.2895931731792944
5381,2.2895772136261257
5382,2.289561298632023
5383,2.2895454280725773
5384,2.2895296018237272
5385,2.289513819761757
5386,2.2894980817632975
5387,2.2894823877053234
5388,2.2894667374651525
5389,2.2894511309204457
5390,2.2894355679492056
5391,2.2894200484297746
5392,2.2894045722408354
5393,2.2893891392614094
5394,2.289373749370856
5395,2.2893584024488702
5396,2.2893430983754843
5397,2.289327837031065
5398,2.289312618296313
5399,2.2892974420522623
