ref, y_hat, u
25.000000, 24.602754, 7.719942
25.000000, 24.580496, 7.702264
25.000000, 24.560909, 7.686357
25.000000, 24.543673, 7.672010
25.000000, 24.517850, 7.651523
25.000000, 24.491179, 7.630310
25.000000, 24.467709, 7.611219
25.000000, 24.447055, 7.593997
25.000000, 24.428880, 7.578419
25.000000, 24.412886, 7.564287
25.000000, 24.393681, 7.547812
25.000000, 24.376781, 7.532866
25.000000, 24.361908, 7.519265
25.000000, 24.348821, 7.506847
25.000000, 24.323492, 7.485735
25.000000, 24.301202, 7.466638
25.000000, 24.281587, 7.449315
25.000000, 24.264326, 7.433554
25.000000, 24.249137, 7.419167
25.000000, 24.228272, 7.400703
25.000000, 24.209911, 7.383900
25.000000, 24.193753, 7.368559
25.000000, 24.179534, 7.354503
25.000000, 24.167022, 7.341579
25.000000, 24.156011, 7.329652
25.000000, 24.146321, 7.318601
25.000000, 24.137794, 7.308321
25.000000, 24.130291, 7.298720
25.000000, 24.123687, 7.289716
25.000000, 24.088280, 7.260372
25.000000, 24.057121, 7.233846
25.000000, 24.038778, 7.216200
25.000000, 24.022635, 7.200014
25.000000, 24.008430, 7.185112
25.000000, 23.995930, 7.171341
25.000000, 23.984929, 7.158566
25.000000, 23.974854, 7.146388
25.000000, 23.965988, 7.135011
25.000000, 23.938850, 7.110708
25.000000, 23.954430, 7.116387
25.000000, 23.957092, 7.113035
25.000000, 23.959433, 7.109472
25.000000, 23.961494, 7.105722
25.000000, 23.963308, 7.101808
25.000000, 23.964904, 7.097750
25.000000, 23.956443, 7.086609
25.000000, 23.959257, 7.083375
25.000000, 23.961734, 7.079918
25.000000, 23.963913, 7.076263
25.000000, 23.976881, 7.080225
25.000000, 23.988292, 7.083154
25.000000, 23.998334, 7.085175
25.000000, 24.002041, 7.082780
25.000000, 24.018325, 7.089271
25.000000, 24.032656, 7.094465
25.000000, 24.045267, 7.098519
25.000000, 24.054391, 7.100178
25.000000, 24.062420, 7.101111
25.000000, 24.069486, 7.101405
25.000000, 24.068206, 7.095850
25.000000, 24.074578, 7.095683
25.000000, 24.078212, 7.093617
25.000000, 24.081410, 7.091263
25.000000, 24.084224, 7.088654
25.000000, 24.086700, 7.085821
25.000000, 24.077435, 7.074723
25.000000, 24.069282, 7.064362
25.000000, 24.071578, 7.061327
25.000000, 24.073599, 7.058110
25.000000, 24.075377, 7.054731
25.000000, 24.086019, 7.057610
25.000000, 24.097356, 7.061033
25.000000, 24.107333, 7.063554
25.000000, 24.116113, 7.065280
25.000000, 24.123839, 7.066307
25.000000, 24.125113, 7.062825
25.000000, 24.126234, 7.059241
25.000000, 24.132351, 7.059185
25.000000, 24.137734, 7.058641
25.000000, 24.142471, 7.057669
25.000000, 24.147823, 7.057155
25.000000, 24.151349, 7.055380
25.000000, 24.160372, 7.057498
25.000000, 24.170679, 7.060567
25.000000, 24.179750, 7.062815
25.000000, 24.183391, 7.061280
25.000000, 24.186595, 7.059456
25.000000, 24.189415, 7.057377
25.000000, 24.191897, 7.055074
25.000000, 24.194080, 7.052573
25.000000, 24.199553, 7.052402
25.000000, 24.206343, 7.053186
25.000000, 24.212318, 7.053430
25.000000, 24.217576, 7.053199
25.000000, 24.222202, 7.052548
25.000000, 24.226274, 7.051530
25.000000, 24.225516, 7.047127
25.000000, 24.229980, 7.046401
25.000000, 24.233907, 7.045320
25.000000, 24.237364, 7.043926
25.000000, 24.247508, 7.047265
25.000000, 24.256436, 7.049797
25.000000, 24.266660, 7.053287
25.000000, 24.273684, 7.054572
25.000000, 24.279865, 7.055298
25.000000, 24.278201, 7.050524
25.000000, 24.283840, 7.050891
25.000000, 24.288802, 7.050808
25.000000, 24.292380, 7.049774
25.000000, 24.295528, 7.048456
25.000000, 24.299088, 7.047443
25.000000, 24.304983, 7.048094
25.000000, 24.310170, 7.048277
25.000000, 24.318681, 7.050828
25.000000, 24.326171, 7.052702
25.000000, 24.332762, 7.053979
25.000000, 24.338563, 7.054732
25.000000, 24.342877, 7.054467
25.000000, 24.346675, 7.053858
25.000000, 24.350016, 7.052948
25.000000, 24.349800, 7.049545
25.000000, 24.349609, 7.046160
25.000000, 24.349441, 7.042790
25.000000, 24.349294, 7.039433
25.000000, 24.349559, 7.036366
25.000000, 24.350976, 7.034113
25.000000, 24.356169, 7.034529
25.000000, 24.360739, 7.034531
25.000000, 24.364760, 7.034170
25.000000, 24.364353, 7.030707
25.000000, 24.360048, 7.024494
25.000000, 24.356260, 7.018623
25.000000, 24.363976, 7.020844
25.000000, 24.366820, 7.019669
25.000000, 24.373269, 7.021050
25.000000, 24.378944, 7.021917
25.000000, 24.383543, 7.022054
25.000000, 24.387590, 7.021825
25.000000, 24.393125, 7.022665
25.000000, 24.398390, 7.023343
25.000000, 24.403024, 7.023601
25.000000, 24.409864, 7.025439
25.000000, 24.417461, 7.027844
25.000000, 24.422568, 7.028532
25.000000, 24.427063, 7.028814
25.000000, 24.431018, 7.028737
25.000000, 24.427001, 7.023060
25.000000, 24.423465, 7.017703
25.000000, 24.421538, 7.013461
25.000000, 24.419842, 7.009373
25.000000, 24.421507, 7.007646
25.000000, 24.422972, 7.005786
25.000000, 24.426629, 7.005479
25.000000, 24.429847, 7.004881
25.000000, 24.432678, 7.004027
25.000000, 24.434776, 7.002669
25.000000, 24.436621, 7.001144
25.000000, 24.438246, 6.999472
25.000000, 24.440070, 6.997949
25.000000, 24.441280, 6.996003
25.000000, 24.449448, 6.998968
25.000000, 24.456637, 7.001283
25.000000, 24.462962, 7.003026
25.000000, 24.468529, 7.004265
25.000000, 24.473427, 7.005061
25.000000, 24.478133, 7.005746
25.000000, 24.482273, 7.006055
25.000000, 24.477630, 7.000193
25.000000, 24.473544, 6.994701
25.000000, 24.471921, 6.990925
25.000000, 24.470494, 6.987277
25.000000, 24.476735, 6.989030
25.000000, 24.482227, 6.990286
25.000000, 24.487060, 6.991104
25.000000, 24.491314, 6.991538
25.000000, 24.495451, 6.991912
25.000000, 24.498303, 6.991399
25.000000, 24.500812, 6.990660
25.000000, 24.503021, 6.989721
25.000000, 24.504964, 6.988606
25.000000, 24.505491, 6.986502
25.000000, 24.505954, 6.984356
25.000000, 24.507940, 6.983286
25.000000, 24.508109, 6.980945
25.000000, 24.509836, 6.979704
25.000000, 24.511357, 6.978324
25.000000, 24.512694, 6.976824
25.000000, 24.515845, 6.976609
25.000000, 24.518617, 6.976142
25.000000, 24.518294, 6.973508
25.000000, 24.518010, 6.970899
25.000000, 24.517760, 6.968313
25.000000, 24.517540, 6.965747
25.000000, 24.517347, 6.963198
25.000000, 24.521517, 6.963725
25.000000, 24.527160, 6.965311
25.000000, 24.530153, 6.965057
25.000000, 24.532787, 6.964564
25.000000, 24.535105, 6.963862
25.000000, 24.537144, 6.962976
25.000000, 24.538939, 6.961927
25.000000, 24.540519, 6.960735
25.000000, 24.543882, 6.960809
25.000000, 24.546841, 6.960614
25.000000, 24.549445, 6.960185
25.000000, 24.546212, 6.955653
25.000000, 24.543367, 6.951378
25.000000, 24.539285, 6.946217
25.000000, 24.535693, 6.941381
25.000000, 24.532532, 6.936831
25.000000, 24.528566, 6.931698
25.000000, 24.529812, 6.930219
25.000000, 24.530908, 6.928640
25.000000, 24.531873, 6.926975
25.000000, 24.541404, 6.931354
25.000000, 24.549790, 6.934973
25.000000, 24.554014, 6.935700
25.000000, 24.558915, 6.936925
25.000000, 24.562043, 6.936925
25.000000, 24.564796, 6.936676
25.000000, 24.567219, 6.936208
25.000000, 24.569351, 6.935548
25.000000, 24.571228, 6.934717
25.000000, 24.572879, 6.933737
25.000000, 24.570385, 6.929844
25.000000, 24.568191, 6.926149
25.000000, 24.569812, 6.925133
25.000000, 24.571238, 6.923987
25.000000, 24.576045, 6.925232
25.000000, 24.580275, 6.926095
25.000000, 24.583603, 6.926342
25.000000, 24.586531, 6.926325
25.000000, 24.588319, 6.925518
25.000000, 24.589892, 6.924568
25.000000, 24.592066, 6.924050
25.000000, 24.593189, 6.922803
25.000000, 24.595362, 6.922300
25.000000, 24.597274, 6.921625
25.000000, 24.600140, 6.921632
25.000000, 24.600295, 6.919742
25.000000, 24.600431, 6.917839
25.000000, 24.596605, 6.913144
25.000000, 24.597184, 6.911535
25.000000, 24.593747, 6.907098
25.000000, 24.590722, 6.902935
25.000000, 24.589640, 6.900125
25.000000, 24.588687, 6.897401
25.000000, 24.587848, 6.894753
25.000000, 24.587110, 6.892172
25.000000, 24.586460, 6.889650
25.000000, 24.592203, 6.891631
25.000000, 24.597256, 6.893154
25.000000, 24.604466, 6.896223
25.000000, 24.610810, 6.898718
25.000000, 24.615604, 6.900152
25.000000, 24.619822, 6.901204
25.000000, 24.623534, 6.901920
25.000000, 24.620487, 6.897889
25.000000, 24.617805, 6.894101
25.000000, 24.615446, 6.890527
25.000000, 24.612974, 6.886862
25.000000, 24.610800, 6.883393
25.000000, 24.608886, 6.880098
25.000000, 24.607202, 6.876955
25.000000, 24.607693, 6.875338
25.000000, 24.608125, 6.873681
25.000000, 24.608506, 6.871990
25.000000, 24.608840, 6.870268
25.000000, 24.606373, 6.866572
25.000000, 24.604201, 6.863073
25.000000, 24.602290, 6.859747
25.000000, 24.600608, 6.856573
25.000000, 24.605837, 6.858262
25.000000, 24.610438, 6.859535
25.000000, 24.614487, 6.860442
25.000000, 24.618050, 6.861026
25.000000, 24.614477, 6.856598
25.000000, 24.611333, 6.852453
25.000000, 24.608566, 6.848559
25.000000, 24.600606, 6.840991
25.000000, 24.593602, 6.834055
25.000000, 24.587438, 6.827678
25.000000, 24.582014, 6.821791
25.000000, 24.596182, 6.829690
25.000000, 24.608651, 6.836461
25.000000, 24.592394, 6.823043
25.000000, 24.586769, 6.817040
25.000000, 24.573138, 6.805364
25.000000, 24.561143, 6.794773
25.000000, 24.550587, 6.785136
25.000000, 24.540903, 6.776062
25.000000, 24.532381, 6.767759
25.000000, 24.524882, 6.760134
25.000000, 24.518283, 6.753106
25.000000, 24.516421, 6.749385
25.000000, 24.514784, 6.745813
25.000000, 24.513342, 6.742370
25.000000, 24.512074, 6.739043
25.000000, 24.500698, 6.728583
25.000000, 24.490687, 6.719029
25.000000, 24.488585, 6.715001
25.000000, 24.486736, 6.711140
25.000000, 24.516679, 6.729683
25.000000, 24.543029, 6.745843
25.000000, 24.566216, 6.759906
25.000000, 24.586621, 6.772122
25.000000, 24.585241, 6.769082
25.000000, 24.584027, 6.766152
25.000000, 24.581774, 6.762485
25.000000, 24.579792, 6.758996
25.000000, 24.591465, 6.765124
25.000000, 24.601737, 6.770323
25.000000, 24.610776, 6.774705
25.000000, 24.620704, 6.779758
25.000000, 24.629441, 6.784021
25.000000, 24.637129, 6.787588
25.000000, 24.652181, 6.796386
25.000000, 24.657141, 6.798143
25.000000, 24.670186, 6.805626
25.000000, 24.683640, 6.813461
25.000000, 24.693506, 6.818835
25.000000, 24.683246, 6.810069
25.000000, 24.692764, 6.815196
25.000000, 24.682593, 6.806489
25.000000, 24.661015, 6.789690
25.000000, 24.654654, 6.783510
25.000000, 24.636428, 6.768934
25.000000, 24.620390, 6.755809
25.000000, 24.637056, 6.765661
25.000000, 24.651723, 6.774187
25.000000, 24.664630, 6.781544
25.000000, 24.678750, 6.789822
25.000000, 24.691176, 6.796976
25.000000, 24.702111, 6.803141
25.000000, 24.711733, 6.808436
25.000000, 24.720201, 6.812964
25.000000, 24.728047, 6.817097
25.000000, 24.734952, 6.820605
25.000000, 24.738266, 6.821616
25.000000, 24.741577, 6.822641
25.000000, 24.744096, 6.823125
25.000000, 24.742366, 6.820626
25.000000, 24.735714, 6.814648
25.000000, 24.734990, 6.812816
25.000000, 24.726066, 6.805200
25.000000, 24.714267, 6.795512
25.000000, 24.707829, 6.789545
25.000000, 24.706111, 6.786872
25.000000, 24.704598, 6.784337
25.000000, 24.709582, 6.786373
25.000000, 24.713967, 6.788012
25.000000, 24.723745, 6.793476
25.000000, 24.733534, 6.798996
25.000000, 24.735045, 6.798728
25.000000, 24.748608, 6.806966
25.000000, 24.760543, 6.814123
25.000000, 24.771046, 6.820331
25.000000, 24.775948, 6.822642
25.000000, 24.784603, 6.827623
25.000000, 24.787878, 6.828855
25.000000, 24.790760, 6.829826
25.000000, 24.793296, 6.830568
25.000000, 24.794739, 6.830551
25.000000, 24.796008, 6.830420
25.000000, 24.800283, 6.832414
25.000000, 24.804044, 6.834067
25.000000, 24.815641, 6.841263
25.000000, 24.825846, 6.847536
25.000000, 24.834432, 6.852718
25.000000, 24.841988, 6.857217
25.000000, 24.848637, 6.861115
25.000000, 24.851726, 6.862536
25.000000, 24.852866, 6.862598
25.000000, 24.855447, 6.863682
25.000000, 24.856140, 6.863448
25.000000, 24.856750, 6.863159
25.000000, 24.862023, 6.866159
25.000000, 24.866662, 6.868740
25.000000, 24.864431, 6.866501
25.000000, 24.868782, 6.868890
25.000000, 24.872610, 6.870933
25.000000, 24.869665, 6.868220
25.000000, 24.870231, 6.867967
25.000000, 24.873885, 6.869894
25.000000, 24.873944, 6.869306
25.000000, 24.867288, 6.863982
25.000000, 24.868139, 6.863919
25.000000, 24.862179, 6.859058
25.000000, 24.856934, 6.854671
25.000000, 24.854686, 6.852371
25.000000, 24.858233, 6.854145
25.000000, 24.855830, 6.851742
25.000000, 24.859239, 6.853425
25.000000, 24.862240, 6.854836
25.000000, 24.864880, 6.856009
25.000000, 24.866809, 6.856693
25.000000, 24.868901, 6.857502
25.000000, 24.870348, 6.857866
25.000000, 24.871620, 6.858115
25.000000, 24.876292, 6.860767
25.000000, 24.880403, 6.863047
25.000000, 24.872972, 6.857210
25.000000, 24.877087, 6.859475
25.000000, 24.872026, 6.855293
25.000000, 24.865600, 6.850123
25.000000, 24.859944, 6.845464
25.000000, 24.856941, 6.842646
25.000000, 24.846011, 6.834225
25.000000, 24.836392, 6.826674
25.000000, 24.844897, 6.831852
25.000000, 24.852381, 6.836352
25.000000, 24.858966, 6.840257
25.000000, 24.864762, 6.843638
25.000000, 24.850526, 6.832925
25.000000, 24.837997, 6.823345
25.000000, 24.837628, 6.822275
25.000000, 24.826647, 6.813721
25.000000, 24.799621, 6.793801
25.000000, 24.803856, 6.795785
25.000000, 24.802848, 6.794094
25.000000, 24.779862, 6.776902
25.000000, 24.781732, 6.777121
25.000000, 24.790088, 6.781920
25.000000, 24.790731, 6.781324
25.000000, 24.798007, 6.785407
25.000000, 24.804409, 6.788910
25.000000, 24.808464, 6.790791
25.000000, 24.797432, 6.782056
25.000000, 24.802324, 6.784492
25.000000, 24.792029, 6.776246
25.000000, 24.762054, 6.754073
25.000000, 24.756591, 6.749032
25.000000, 24.732446, 6.730793
25.000000, 24.709621, 6.713364
25.000000, 24.691113, 6.698864
25.000000, 24.683508, 6.691958
25.000000, 24.668134, 6.679537
25.000000, 24.663286, 6.674460
25.000000, 24.659021, 6.669769
25.000000, 24.638692, 6.653732
25.000000, 24.620804, 6.639314
25.000000, 24.605456, 6.626598
25.000000, 24.591556, 6.614826
25.000000, 24.579718, 6.604438
25.000000, 24.578377, 6.601391
25.000000, 24.577197, 6.598451
25.000000, 24.605361, 6.616193
25.000000, 24.630145, 6.631692
25.000000, 24.651955, 6.645219
25.000000, 24.675094, 6.659792
25.000000, 24.695456, 6.672523
25.000000, 24.709824, 6.681129
25.000000, 24.726019, 6.691096
25.000000, 24.736718, 6.697269
25.000000, 24.727587, 6.689515
25.000000, 24.738099, 6.695564
25.000000, 24.728802, 6.687700
25.000000, 24.713122, 6.675290
25.000000, 24.706822, 6.669414
25.000000, 24.693780, 6.658754
25.000000, 24.682304, 6.649131
25.000000, 24.676940, 6.643761
25.000000, 24.672219, 6.638818
25.000000, 24.659778, 6.628408
25.000000, 24.657117, 6.624831
25.000000, 24.625968, 6.601156
25.000000, 24.587112, 6.571893
25.000000, 24.564364, 6.553791
25.000000, 24.550659, 6.541951
25.000000, 24.533074, 6.527307
25.000000, 24.523124, 6.517957
25.000000, 24.551462, 6.535552
25.000000, 24.576400, 6.550890
25.000000, 24.598346, 6.564244
25.000000, 24.631470, 6.585588
25.000000, 24.646807, 6.594558
25.000000, 24.675299, 6.612879
25.000000, 24.701162, 6.629488
25.000000, 24.723131, 6.643483
25.000000, 24.743254, 6.656285
25.000000, 24.760962, 6.667485
25.000000, 24.776545, 6.677276
25.000000, 24.793415, 6.688052
25.000000, 24.811812, 6.699989
25.000000, 24.824450, 6.707958
25.000000, 24.839123, 6.717425
25.000000, 24.854798, 6.727671
25.000000, 24.868592, 6.736670
25.000000, 24.881914, 6.745405
25.000000, 24.896794, 6.755305
25.000000, 24.906732, 6.761796
25.000000, 24.920608, 6.771111
25.000000, 24.932818, 6.779323
25.000000, 24.943564, 6.786562
25.000000, 24.949468, 6.790443
25.000000, 24.954663, 6.793853
25.000000, 24.959236, 6.796850
25.000000, 24.962864, 6.799204
25.000000, 24.959349, 6.796540
25.000000, 24.962965, 6.798886
25.000000, 24.960621, 6.797048
25.000000, 24.958559, 6.795398
25.000000, 24.971345, 6.804205
25.000000, 24.982598, 6.811994
25.000000, 24.984607, 6.813324
25.000000, 24.993873, 6.819780
25.000000, 25.002027, 6.825498
25.000000, 25.001705, 6.825281
25.000000, 25.008919, 6.830375
25.000000, 25.015268, 6.834896
25.000000, 25.019276, 6.837798
25.000000, 25.021225, 6.839268
25.000000, 25.024518, 6.841696
25.000000, 25.027416, 6.843862
25.000000, 25.029178, 6.845241
25.000000, 25.035463, 6.849818
25.000000, 25.041783, 6.854451
25.000000, 25.046556, 6.858024
25.000000, 25.049572, 6.860383
25.000000, 25.052226, 6.862503
25.000000, 25.052589, 6.863019
25.000000, 25.052908, 6.863507
25.000000, 25.053188, 6.863969
25.000000, 25.053435, 6.864410
25.000000, 25.055231, 6.865943
25.000000, 25.056812, 6.867333
25.000000, 25.055440, 6.866650
25.000000, 25.058574, 6.869137
25.000000, 25.062516, 6.872209
25.000000, 25.060854, 6.871350
25.000000, 25.059392, 6.870623
25.000000, 25.063235, 6.873630
25.000000, 25.066618, 6.876331
25.000000, 25.066437, 6.876536
25.000000, 25.066278, 6.876756
25.000000, 25.069690, 6.879493
25.000000, 25.069141, 6.879454
25.000000, 25.068657, 6.879459
25.000000, 25.067443, 6.878946
25.000000, 25.066374, 6.878530
25.000000, 25.065433, 6.878199
25.000000, 25.064606, 6.877942
25.000000, 25.059536, 6.874692
25.000000, 25.060600, 6.875739
25.000000, 25.061536, 6.876702
25.000000, 25.053678, 6.871470
25.000000, 25.043606, 6.864638
25.000000, 25.034743, 6.858607
25.000000, 25.026943, 6.853282
25.000000, 25.023236, 6.850803
25.000000, 25.015239, 6.845281
25.000000, 25.011358, 6.842622
25.000000, 25.015441, 6.845557
25.000000, 25.018639, 6.847889
25.000000, 25.014350, 6.844958
25.000000, 25.010576, 6.842369
25.000000, 25.014358, 6.845088
25.000000, 25.017686, 6.847507
25.000000, 25.008382, 6.841035
25.000000, 25.000194, 6.835305
25.000000, 25.007984, 6.840798
25.000000, 25.014840, 6.845671
25.000000, 25.004693, 6.838591
25.000000, 25.003656, 6.837884
25.000000, 25.009058, 6.841711
25.000000, 25.007497, 6.840656
25.000000, 25.006124, 6.839725
25.000000, 25.004915, 6.838904
25.000000, 25.003852, 6.838178
25.000000, 25.002916, 6.837538
25.000000, 25.002487, 6.837250
25.000000, 25.002110, 6.836997
25.000000, 25.002567, 6.837329
25.000000, 25.002969, 6.837626
25.000000, 25.000166, 6.835664
25.000000, 24.994937, 6.831979
25.000000, 24.993098, 6.830657
25.000000, 24.988717, 6.827534
25.000000, 24.984862, 6.824760
25.000000, 24.979891, 6.821179
25.000000, 24.982620, 6.823003
25.000000, 24.982259, 6.822661
25.000000, 24.981941, 6.822348
25.000000, 24.973769, 6.816497
25.000000, 24.970918, 6.814356
25.000000, 24.964069, 6.809382
25.000000, 24.958041, 6.804953
25.000000, 24.952737, 6.801004
25.000000, 24.952410, 6.800537
25.000000, 24.952517, 6.800374
25.000000, 24.954190, 6.801316
25.000000, 24.955662, 6.802125
25.000000, 24.956957, 6.802816
25.000000, 24.958097, 6.803405
25.000000, 24.957127, 6.802511
25.000000, 24.954695, 6.800582
25.000000, 24.954133, 6.799960
25.000000, 24.954034, 6.799660
25.000000, 24.953551, 6.799090
25.000000, 24.949970, 6.796333
25.000000, 24.950370, 6.796365
25.000000, 24.950722, 6.796365
25.000000, 24.947480, 6.793833
25.000000, 24.943048, 6.790446
25.000000, 24.941911, 6.789360
25.000000, 24.940516, 6.788085
25.000000, 24.936920, 6.785253
25.000000, 24.936124, 6.784376
25.000000, 24.935423, 6.783563
25.000000, 24.931649, 6.780579
25.000000, 24.923198, 6.774279
25.000000, 24.920891, 6.772269
25.000000, 24.918861, 6.770442
25.000000, 24.915891, 6.767943
25.000000, 24.918012, 6.769018
25.000000, 24.919879, 6.769924
25.000000, 24.921522, 6.770682
25.000000, 24.921784, 6.770474
25.000000, 24.923199, 6.771080
25.000000, 24.926022, 6.772687
25.000000, 24.928506, 6.774068
25.000000, 24.927930, 6.773305
25.000000, 24.924661, 6.770639
25.000000, 24.918627, 6.766009
25.000000, 24.910949, 6.760189
25.000000, 24.904193, 6.754981
25.000000, 24.898247, 6.750310
25.000000, 24.895383, 6.747782
25.000000, 24.890495, 6.743812
25.000000, 24.888561, 6.741901
25.000000, 24.890805, 6.742926
25.000000, 24.888834, 6.740991
25.000000, 24.886704, 6.738934
25.000000, 24.889171, 6.740107
25.000000, 24.891342, 6.741083
25.000000, 24.888912, 6.738826
25.000000, 24.897033, 6.743996
25.000000, 24.908916, 6.751859
25.000000, 24.914637, 6.755437
25.000000, 24.915725, 6.755777
25.000000, 24.916683, 6.756031
25.000000, 24.917525, 6.756208
25.000000, 24.916294, 6.754928
25.000000, 24.915210, 6.753745
25.000000, 24.916624, 6.754318
25.000000, 24.924577, 6.759508
25.000000, 24.924867, 6.759336
25.000000, 24.925123, 6.759140
25.000000, 24.932056, 6.763653
25.000000, 24.936184, 6.766224
25.000000, 24.933503, 6.764015
25.000000, 24.937457, 6.766470
25.000000, 24.944094, 6.770836
25.000000, 24.946778, 6.772449
25.000000, 24.949534, 6.774126
25.000000, 24.951959, 6.775583
25.000000, 24.954093, 6.776848
25.000000, 24.953604, 6.776273
25.000000, 24.955541, 6.777407
25.000000, 24.958035, 6.778942
25.000000, 24.960229, 6.780280
25.000000, 24.953084, 6.775043
25.000000, 24.955872, 6.776775
25.000000, 24.957143, 6.777450
25.000000, 24.958260, 6.778023
25.000000, 24.959244, 6.778508
25.000000, 24.966423, 6.783366
25.000000, 24.969979, 6.785705
25.000000, 24.975476, 6.789430
25.000000, 24.977945, 6.791048
25.000000, 24.982486, 6.794139
25.000000, 24.984114, 6.795199
25.000000, 24.983179, 6.794461
25.000000, 24.981567, 6.793240
25.000000, 24.980937, 6.792704
25.000000, 24.980384, 6.792218
25.000000, 24.983053, 6.794002
25.000000, 24.985402, 6.795574
25.000000, 24.988654, 6.797793
25.000000, 24.991909, 6.800031
25.000000, 24.994380, 6.801733
25.000000, 24.994581, 6.801846
25.000000, 24.996336, 6.803056
25.000000, 24.997880, 6.804127
25.000000, 24.998845, 6.804797
25.000000, 24.999694, 6.805389
25.000000, 25.000836, 6.806193
25.000000, 25.001446, 6.806627
25.000000, 25.000009, 6.805621
25.000000, 24.996772, 6.803339
25.000000, 24.995897, 6.802706
25.000000, 24.995126, 6.802142
25.000000, 24.997211, 6.803587
25.000000, 24.999045, 6.804867
25.000000, 25.002632, 6.807391
25.000000, 25.005789, 6.809630
25.000000, 25.006594, 6.810226
25.000000, 25.007302, 6.810758
25.000000, 25.007925, 6.811234
25.000000, 25.008474, 6.811660
25.000000, 25.004616, 6.808983
25.000000, 25.001220, 6.806612
25.000000, 24.998233, 6.804512
25.000000, 25.001523, 6.806823
25.000000, 25.004418, 6.808871
25.000000, 25.006966, 6.810690
25.000000, 25.009208, 6.812305
25.000000, 25.007235, 6.810960
25.000000, 25.005498, 6.809772
25.000000, 25.000813, 6.806497
25.000000, 24.996691, 6.803594
25.000000, 24.993063, 6.801020
25.000000, 24.994605, 6.802073
25.000000, 24.995963, 6.803003
25.000000, 24.997158, 6.803825
25.000000, 25.000182, 6.805943
25.000000, 25.001265, 6.806708
25.000000, 25.003797, 6.808499
25.000000, 25.004446, 6.808975
25.000000, 25.005017, 6.809401
25.000000, 25.005520, 6.809780
25.000000, 25.005963, 6.810120
25.000000, 25.003590, 6.808476
25.000000, 25.001502, 6.807022
25.000000, 25.002426, 6.807682
25.000000, 25.002056, 6.807433
25.000000, 25.000152, 6.806101
25.000000, 24.994925, 6.802416
25.000000, 24.990325, 6.799148
25.000000, 24.986277, 6.796246
25.000000, 24.976400, 6.789214
25.000000, 24.960211, 6.777683
25.000000, 24.947938, 6.768831
25.000000, 24.942663, 6.764852
25.000000, 24.938020, 6.761292
25.000000, 24.928410, 6.754207
25.000000, 24.925872, 6.752060
25.000000, 24.924428, 6.750671
25.000000, 24.923158, 6.749398
25.000000, 24.921250, 6.747669
25.000000, 24.920361, 6.746648
25.000000, 24.923525, 6.748481
25.000000, 24.922363, 6.747279
25.000000, 24.913842, 6.740884
25.000000, 24.917788, 6.743235
25.000000, 24.924812, 6.747776
25.000000, 24.918365, 6.742855
25.000000, 24.912692, 6.738447
25.000000, 24.907700, 6.734491
25.000000, 24.903307, 6.730932
25.000000, 24.888391, 6.719933
25.000000, 24.874081, 6.709287
25.000000, 24.862673, 6.700614
25.000000, 24.858947, 6.697301
25.000000, 24.848171, 6.688998
25.000000, 24.830401, 6.675711
25.000000, 24.830548, 6.674967
25.000000, 24.850014, 6.687843
25.000000, 24.832022, 6.674409
25.000000, 24.813822, 6.660738
25.000000, 24.827797, 6.669660
25.000000, 24.840096, 6.677469
25.000000, 24.825268, 6.666216
25.000000, 24.812219, 6.656143
25.000000, 24.814942, 6.657124
25.000000, 24.817339, 6.657889
25.000000, 24.805242, 6.648447
25.000000, 24.792623, 6.638577
25.000000, 24.797698, 6.641118
25.000000, 24.816371, 6.653270
25.000000, 24.802416, 6.642514
25.000000, 24.786980, 6.630644
25.000000, 24.807728, 6.644206
25.000000, 24.825986, 6.656116
25.000000, 24.800223, 6.637084
25.000000, 24.781892, 6.623162
25.000000, 24.798910, 6.634068
25.000000, 24.813885, 6.643621
25.000000, 24.793915, 6.628611
25.000000, 24.780683, 6.618252
25.000000, 24.797845, 6.629255
25.000000, 24.812159, 6.638336
25.000000, 24.796737, 6.626524
25.000000, 24.811184, 6.635693
25.000000, 24.828633, 6.647050
25.000000, 24.839253, 6.653680
25.000000, 24.847808, 6.658908
25.000000, 24.855338, 6.663455
25.000000, 24.861963, 6.667403
25.000000, 24.867794, 6.670823
25.000000, 24.851615, 6.658756
25.000000, 24.846454, 6.654376
25.000000, 24.869536, 6.669881
25.000000, 24.883534, 6.679097
25.000000, 24.874543, 6.672176
25.000000, 24.866631, 6.665971
25.000000, 24.880978, 6.675418
25.000000, 24.893603, 6.683724
25.000000, 24.877484, 6.671828
25.000000, 24.863299, 6.661215
25.000000, 24.855552, 6.655070
25.000000, 24.848735, 6.649542
25.000000, 24.842736, 6.644556
25.000000, 24.837456, 6.640048
25.000000, 24.832811, 6.635960
25.000000, 24.842140, 6.641701
25.000000, 24.853901, 6.649203
25.000000, 24.840178, 6.638798
25.000000, 24.812712, 6.618636
25.000000, 24.828005, 6.628480
25.000000, 24.844224, 6.639055
25.000000, 24.823770, 6.623856
25.000000, 24.817610, 6.618632
25.000000, 24.835077, 6.630034
25.000000, 24.850448, 6.640046
25.000000, 24.863185, 6.648278
25.000000, 24.874394, 6.655496
25.000000, 24.884257, 6.661822
25.000000, 24.892937, 6.667363
25.000000, 24.900576, 6.672213
25.000000, 24.881252, 6.658092
25.000000, 24.863459, 6.644954
